5009296,N,N,0,144000,-21041,365243,1,0,1,0,2
5009297,N,N,0,193500,-16099,-1866,1,0,1,0,1
5009299,N,N,0,193500,-16099,-1866,1,0,1,0,1
5009300,N,N,0,193500,-16099,-1866,1,0,1,0,1
5009301,N,N,0,193500,-16099,-1866,1,0,1,0,1
6153561,N,N,0,193500,-16099,-1866,1,0,1,0,1
5009302,N,N,0,112500,-22061,365243,1,0,0,0,1
5009303,N,N,0,112500,-22061,365243,1,0,0,0,1
5009304,N,N,0,112500,-22061,365243,1,0,0,0,1
5009305,N,N,0,112500,-22061,365243,1,0,0,0,1
5009306,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009307,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009308,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009309,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009310,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009311,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009312,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009313,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009314,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009315,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009316,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009317,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009318,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009319,Y,N,0,135000,-20140,365243,1,0,1,1,2
5009325,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009327,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009328,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009329,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009330,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009331,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009332,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009333,Y,N,0,267750,-20991,-4727,1,0,1,0,2
5009335,N,N,0,139500,-16203,-7100,1,0,0,0,1
5009336,N,N,0,139500,-16203,-7100,1,0,0,0,1
5009337,N,N,0,139500,-16203,-7100,1,0,0,0,1
6153581,N,N,0,139500,-16203,-7100,1,0,0,0,1
5009338,N,N,0,67500,-18674,-5304,1,1,1,0,2
5009339,N,N,0,67500,-18674,-5304,1,1,1,0,2
5009340,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009341,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009342,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009343,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009344,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009345,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009346,Y,N,0,252000,-10750,-2443,1,0,0,0,2
5009349,N,N,0,180000,-21155,-130,1,0,1,0,2
5009354,N,N,0,180000,-21155,-130,1,0,1,0,2
6153582,N,N,0,180000,-21155,-130,1,0,1,0,2
6153584,N,N,0,180000,-21155,-130,1,0,1,0,2
5009355,N,N,0,135000,-19692,-5273,1,1,1,0,2
5009358,N,N,0,135000,-19692,-5273,1,1,1,0,2
5009359,Y,N,0,900000,-19063,-7404,1,0,0,0,1
5009360,Y,N,0,900000,-19063,-7404,1,0,0,0,1
5009361,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009362,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009363,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009364,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009365,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009366,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009367,Y,N,0,180000,-14867,-586,1,1,0,0,2
5009368,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009369,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009370,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009371,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009372,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009373,Y,N,0,115290,-23187,365243,1,0,1,1,2
6153586,Y,N,0,115290,-23187,365243,1,0,1,1,2
6153587,Y,N,0,115290,-23187,365243,1,0,1,1,2
5009378,N,N,2,225000,-11281,-1744,1,1,0,1,4
6153588,N,N,2,225000,-11281,-1744,1,1,0,1,4
6153589,N,N,2,225000,-11281,-1744,1,1,0,1,4
5009379,Y,N,1,135000,-9430,-1195,1,1,0,0,3
5009380,Y,N,1,135000,-9430,-1195,1,1,0,0,3
5009381,Y,N,1,135000,-9430,-1195,1,1,0,0,3
5009382,Y,N,1,135000,-9430,-1195,1,1,0,0,3
6153590,Y,N,1,135000,-9430,-1195,1,1,0,0,3
5009383,N,N,0,450000,-14718,-5578,1,0,1,0,2
5009384,N,N,0,450000,-14718,-5578,1,0,1,0,2
5009386,N,N,0,450000,-14718,-5578,1,0,1,0,2
5009387,N,N,0,450000,-14718,-5578,1,0,1,0,2
5009389,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009391,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009392,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009393,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009394,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009395,N,N,0,279000,-11042,-3174,1,0,0,0,1
6153591,N,N,0,279000,-11042,-3174,1,0,0,0,1
6153592,N,N,0,279000,-11042,-3174,1,0,0,0,1
5009396,N,N,1,76500,-12506,-495,1,1,0,0,3
5009397,N,N,1,76500,-12506,-495,1,1,0,0,3
5009398,N,N,1,76500,-12506,-495,1,1,0,0,3
5009399,N,N,1,76500,-12506,-495,1,1,0,0,3
5009400,N,N,1,76500,-12506,-495,1,1,0,0,3
5009401,N,N,1,76500,-12506,-495,1,1,0,0,3
5009402,N,N,0,202500,-20604,-252,1,1,1,0,2
5009403,N,N,0,202500,-20604,-252,1,1,1,0,2
5009404,N,N,2,67500,-10331,-433,1,0,1,0,4
6153594,N,N,2,67500,-10331,-433,1,0,1,0,4
5009405,N,N,0,234000,-13923,-2290,1,1,1,0,2
5009406,N,N,0,234000,-13923,-2290,1,1,1,0,2
5009408,N,N,0,234000,-13923,-2290,1,1,1,0,2
5009410,N,N,0,234000,-13923,-2290,1,1,1,0,2
5112901,N,N,0,234000,-13923,-2290,1,1,1,0,2
5009415,N,N,0,90000,-19304,-464,1,1,1,0,1
5009416,N,N,0,90000,-19304,-464,1,1,1,0,1
5009417,N,N,0,90000,-19304,-464,1,1,1,0,1
5009418,N,N,0,90000,-19304,-464,1,1,1,0,1
5009419,N,N,0,90000,-19304,-464,1,1,1,0,1
5009420,N,N,0,90000,-19304,-464,1,1,1,0,1
5009421,N,N,0,90000,-19304,-464,1,1,1,0,1
6153606,N,N,0,90000,-19304,-464,1,1,1,0,1
6153607,N,N,0,90000,-19304,-464,1,1,1,0,1
5009423,N,N,0,81000,-19569,-1013,1,0,0,0,2
5009424,N,N,0,108000,-8182,-1317,1,1,0,0,1
5009425,N,N,0,108000,-8182,-1317,1,1,0,0,1
5009426,N,N,0,99000,-19944,365243,1,0,0,0,2
5009427,N,N,0,99000,-19944,365243,1,0,0,0,2
5009428,N,N,0,198000,-8657,-1164,1,1,0,0,1
5009429,N,N,0,198000,-8657,-1164,1,1,0,0,1
5009431,Y,N,0,360000,-14835,-1195,1,1,1,0,2
6153608,Y,N,0,360000,-14835,-1195,1,1,1,0,2
5009435,N,N,0,135000,-19940,365243,1,0,1,0,2
5090746,N,N,0,135000,-19940,365243,1,0,1,0,2
5009436,N,N,0,76500,-23480,365243,1,0,0,0,2
5009437,N,N,0,76500,-23480,365243,1,0,0,0,2
5009438,N,N,0,76500,-23480,365243,1,0,0,0,2
5009439,N,N,0,76500,-23480,365243,1,0,0,0,2
5009440,N,N,0,76500,-23480,365243,1,0,0,0,2
5009441,N,N,0,90000,-9489,-1682,1,0,1,0,2
5009442,N,N,0,90000,-9489,-1682,1,0,1,0,2
5009443,N,N,0,90000,-9489,-1682,1,0,1,0,2
5009444,N,N,0,90000,-9489,-1682,1,0,1,0,2
6153611,N,N,0,90000,-9489,-1682,1,0,1,0,2
5009445,Y,N,0,270000,-13855,-739,1,1,0,0,2
6153612,Y,N,0,270000,-13855,-739,1,1,0,0,2
5009447,Y,N,0,81000,-14435,-3386,1,1,0,0,2
5009448,Y,N,0,81000,-14435,-3386,1,1,0,0,2
6153613,Y,N,0,81000,-14435,-3386,1,1,0,0,2
5009450,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009451,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009452,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009453,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009454,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009455,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009456,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009457,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009458,N,N,0,202500,-17274,-1348,1,0,1,0,2
6153614,N,N,0,202500,-17274,-1348,1,0,1,0,2
6153615,N,N,0,202500,-17274,-1348,1,0,1,0,2
5009459,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009460,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009465,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009466,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009468,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009469,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009470,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009471,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009472,N,N,0,157500,-19702,-9870,1,1,1,0,2
6153617,N,N,0,157500,-19702,-9870,1,1,1,0,2
5009473,N,N,0,180000,-13241,-4451,1,0,1,0,2
5009481,N,N,0,180000,-13241,-4451,1,0,1,0,2
5009482,N,N,0,180000,-13241,-4451,1,0,1,0,2
6153627,N,N,0,180000,-13241,-4451,1,0,1,0,2
6153630,N,N,0,180000,-13241,-4451,1,0,1,0,2
5009484,N,N,0,135000,-12130,-798,1,0,0,0,2
5009485,N,N,0,135000,-12130,-798,1,0,0,0,2
6153632,N,N,0,135000,-12130,-798,1,0,0,0,2
5009487,N,N,2,135000,-9736,-2870,1,0,0,0,4
5009488,N,N,2,135000,-9736,-2870,1,0,0,0,4
5009489,N,N,2,135000,-9736,-2870,1,0,0,0,4
5009490,Y,N,0,135000,-16196,-6218,1,1,1,0,2
5009492,Y,N,0,135000,-16196,-6218,1,1,1,0,2
6153634,Y,N,0,135000,-16196,-6218,1,1,1,0,2
5009493,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009494,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009495,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009497,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009498,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009499,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009500,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009501,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009502,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009503,Y,N,0,270000,-11706,-1164,1,1,0,1,2
6153635,Y,N,0,270000,-11706,-1164,1,1,0,1,2
5009507,N,N,0,202500,-16100,-4939,1,0,1,0,2
5009508,N,N,0,202500,-16100,-4939,1,0,1,0,2
5009509,N,N,0,202500,-16100,-4939,1,0,1,0,2
5009510,N,N,0,202500,-16100,-4939,1,0,1,0,2
6153637,N,N,0,202500,-16100,-4939,1,0,1,0,2
5009512,N,N,0,157500,-16888,-2687,1,0,0,0,2
5009513,N,N,0,157500,-16888,-2687,1,0,0,0,2
5009515,N,N,0,157500,-16888,-2687,1,0,0,0,2
5009516,N,N,0,157500,-16888,-2687,1,0,0,0,2
5009517,N,N,0,157500,-16888,-2687,1,0,0,0,2
6153638,N,N,0,157500,-16888,-2687,1,0,0,0,2
6153639,N,N,0,157500,-16888,-2687,1,0,0,0,2
5009518,Y,N,2,180000,-12463,-2170,1,1,0,0,4
5009519,Y,N,2,180000,-12463,-2170,1,1,0,0,4
5009521,Y,N,2,180000,-12463,-2170,1,1,0,0,4
6153640,Y,N,2,180000,-12463,-2170,1,1,0,0,4
5009523,Y,N,1,112500,-11998,-1135,1,1,0,0,2
5009525,Y,N,1,112500,-11998,-1135,1,1,0,0,2
5009526,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009527,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009529,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009530,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009531,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009533,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009534,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009535,Y,N,0,157500,-13590,-982,1,0,1,0,2
6153642,Y,N,0,157500,-13590,-982,1,0,1,0,2
6153643,Y,N,0,157500,-13590,-982,1,0,1,0,2
5009536,Y,N,0,216000,-15455,-890,1,1,0,0,2
5009537,Y,N,0,202500,-15527,-1744,1,1,1,0,2
5009540,Y,N,0,202500,-15527,-1744,1,1,1,0,2
5009541,Y,N,0,202500,-15527,-1744,1,1,1,0,2
6153652,Y,N,0,202500,-15527,-1744,1,1,1,0,2
5009543,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009545,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009546,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009548,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009551,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009553,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009554,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009555,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009556,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009557,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009558,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009559,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009560,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009561,N,N,0,198000,-18813,-9748,1,0,0,0,2
5009562,N,N,0,157500,-20302,365243,1,0,1,0,1
5009563,N,N,0,157500,-20302,365243,1,0,1,0,1
5009564,N,N,0,157500,-20302,365243,1,0,1,0,1
6153653,N,N,0,157500,-20302,365243,1,0,1,0,1
5009565,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009566,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009567,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009568,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009569,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009570,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009571,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009572,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009573,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009574,Y,N,0,180000,-15153,-3143,1,1,1,0,2
5009575,Y,N,0,315000,-17074,-798,1,0,0,0,2
5009576,Y,N,0,315000,-17074,-798,1,0,0,0,2
6153654,Y,N,0,315000,-17074,-798,1,0,0,0,2
5009577,N,N,0,112500,-21316,365243,1,0,0,0,2
5009578,N,N,0,112500,-21316,365243,1,0,0,0,2
5009579,N,N,0,112500,-21316,365243,1,0,0,0,2
5009580,N,N,0,112500,-21316,365243,1,0,0,0,2
5009581,N,N,0,112500,-21316,365243,1,0,0,0,2
5009582,N,N,0,90000,-11682,-678,1,0,0,0,1
5009583,N,N,0,90000,-11682,-678,1,0,0,0,1
5009584,N,N,0,90000,-11682,-678,1,0,0,0,1
5009585,N,N,0,45000,-14374,-798,1,0,1,0,1
5009586,N,N,0,45000,-14374,-798,1,0,1,0,1
5009590,Y,N,0,225000,-8488,-1835,1,0,1,0,2
5009591,Y,N,0,225000,-8488,-1835,1,0,1,0,2
5009592,N,N,0,112500,-23532,365243,1,0,1,0,1
5090748,N,N,0,112500,-23532,365243,1,0,1,0,1
5009593,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009594,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009595,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009597,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009599,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009600,Y,N,0,144000,-17383,-890,1,1,1,0,2
5009602,Y,N,0,315000,-13455,-2748,1,1,1,0,2
6153655,Y,N,0,315000,-13455,-2748,1,1,1,0,2
5009603,N,N,1,112500,-12872,-3720,1,1,0,0,3
5009605,N,N,1,112500,-12872,-3720,1,1,0,0,3
5009606,N,N,1,112500,-12872,-3720,1,1,0,0,3
5009607,N,N,2,144000,-12277,-982,1,1,1,0,4
5009608,N,N,2,144000,-12277,-982,1,1,1,0,4
5009609,N,N,2,144000,-12277,-982,1,1,1,0,4
5009610,N,N,2,144000,-12277,-982,1,1,1,0,4
5009611,N,N,2,144000,-12277,-982,1,1,1,0,4
5009612,N,N,2,144000,-12277,-982,1,1,1,0,4
5009613,N,N,2,144000,-12277,-982,1,1,1,0,4
5009614,N,N,2,144000,-12277,-982,1,1,1,0,4
6153656,N,N,2,144000,-12277,-982,1,1,1,0,4
5009617,Y,N,0,225000,-17367,365243,1,0,0,0,2
5009618,Y,N,0,225000,-17367,365243,1,0,0,0,2
6153657,Y,N,0,225000,-17367,365243,1,0,0,0,2
5009620,Y,N,0,135000,-19056,-99,1,1,0,0,2
5009622,Y,N,0,135000,-19056,-99,1,1,0,0,2
5009623,Y,N,0,135000,-19056,-99,1,1,0,0,2
5009624,Y,N,0,135000,-19056,-99,1,1,0,0,2
5009625,N,N,0,238500,-19305,-3296,1,1,0,0,2
5009627,N,N,0,238500,-19305,-3296,1,1,0,0,2
5009628,N,N,0,238500,-19305,-3296,1,1,0,0,2
5009629,N,N,0,238500,-19305,-3296,1,1,0,0,2
6153658,N,N,0,238500,-19305,-3296,1,1,0,0,2
6153659,N,N,0,238500,-19305,-3296,1,1,0,0,2
5009631,N,N,0,112500,-9890,-2047,1,0,1,0,2
5009632,N,N,0,112500,-9890,-2047,1,0,1,0,2
6153660,N,N,0,112500,-9890,-2047,1,0,1,0,2
5009633,Y,N,1,144000,-10049,-283,1,1,0,0,3
5009634,Y,N,1,144000,-10049,-283,1,1,0,0,3
5009636,N,N,0,90000,-21426,365243,1,0,1,0,2
5009637,N,N,0,90000,-21426,365243,1,0,1,0,2
5009638,N,N,0,90000,-21426,365243,1,0,1,0,2
5009639,N,N,0,90000,-21426,365243,1,0,1,0,2
5009642,N,N,0,202500,-8489,-921,1,1,0,0,1
5009643,N,N,0,202500,-8489,-921,1,1,0,0,1
5009646,N,N,0,117000,-14689,-3661,1,1,0,0,1
5009647,N,N,0,117000,-14689,-3661,1,1,0,0,1
5009648,N,N,0,117000,-14689,-3661,1,1,0,0,1
5090751,N,N,0,117000,-14689,-3661,1,1,0,0,1
6153670,N,N,0,117000,-14689,-3661,1,1,0,0,1
5009651,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009653,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009654,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009655,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009656,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009657,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009658,N,N,0,135000,-18650,-10936,1,0,1,0,2
6153672,N,N,0,135000,-18650,-10936,1,0,1,0,2
5009660,N,N,0,225000,-10166,-1774,1,1,0,0,1
5009661,N,N,0,225000,-10166,-1774,1,1,0,0,1
5009662,N,N,0,225000,-10166,-1774,1,1,0,0,1
5009663,N,N,0,225000,-10166,-1774,1,1,0,0,1
5009664,N,N,0,126000,-19191,365243,1,0,0,0,1
5009665,N,N,0,126000,-19191,365243,1,0,0,0,1
5009666,N,N,0,126000,-19191,365243,1,0,0,0,1
5009667,N,N,0,126000,-19191,365243,1,0,0,0,1
5009668,N,N,0,126000,-19191,365243,1,0,0,0,1
6153673,N,N,0,126000,-19191,365243,1,0,0,0,1
5009671,N,N,0,135000,-15805,-433,1,1,0,0,2
5009672,N,N,0,135000,-15805,-433,1,1,0,0,2
5009673,N,N,0,90000,-21688,365243,1,0,1,0,1
5009674,N,N,0,90000,-21688,365243,1,0,1,0,1
5009675,N,N,0,90000,-21688,365243,1,0,1,0,1
5009676,N,N,0,90000,-21688,365243,1,0,1,0,1
5009677,N,N,0,90000,-21688,365243,1,0,1,0,1
5009678,N,N,0,90000,-21688,365243,1,0,1,0,1
5009680,N,N,0,90000,-21688,365243,1,0,1,0,1
5009681,N,N,0,90000,-21688,365243,1,0,1,0,1
5009682,N,N,0,90000,-21688,365243,1,0,1,0,1
5009683,N,N,0,90000,-21688,365243,1,0,1,0,1
5009684,N,N,0,90000,-21688,365243,1,0,1,0,1
5009685,N,N,0,90000,-21688,365243,1,0,1,0,1
5009686,N,N,0,90000,-21688,365243,1,0,1,0,1
5009687,N,N,0,90000,-21688,365243,1,0,1,0,1
5009688,N,N,0,90000,-21688,365243,1,0,1,0,1
5009689,N,N,0,153000,-23299,365243,1,0,1,0,1
5009690,N,N,0,153000,-23299,365243,1,0,1,0,1
5009691,N,N,0,153000,-23299,365243,1,0,1,0,1
5009693,N,N,0,153000,-23299,365243,1,0,1,0,1
6153677,N,N,0,153000,-23299,365243,1,0,1,0,1
5009694,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5009695,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5009698,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5009699,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5009700,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5090752,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
6153678,Y,N,0,1350000,-12999,-1560,1,0,1,1,2
5009701,N,N,0,139500,-20863,365243,1,0,0,0,2
5009702,N,N,0,139500,-20863,365243,1,0,0,0,2
5009703,N,N,0,139500,-20863,365243,1,0,0,0,2
5009704,N,N,0,139500,-20863,365243,1,0,0,0,2
5009705,N,N,0,139500,-20863,365243,1,0,0,0,2
5009706,N,N,0,157500,-11644,-344,1,0,0,0,2
5009707,N,N,0,157500,-11644,-344,1,0,0,0,2
5009709,N,N,0,157500,-11644,-344,1,0,0,0,2
6153679,N,N,0,157500,-11644,-344,1,0,0,0,2
5009711,Y,N,0,135000,-11102,-433,1,1,1,0,2
5009712,Y,N,0,135000,-11102,-433,1,1,1,0,2
5009713,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009714,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009715,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009716,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009717,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009718,N,N,0,180000,-9380,-1713,1,1,1,0,1
5009719,N,N,0,225000,-19316,-4451,1,1,1,0,1
5009722,N,N,0,225000,-19316,-4451,1,1,1,0,1
5009724,N,N,0,135000,-9887,-2474,1,0,1,0,2
5009725,N,N,0,135000,-9887,-2474,1,0,1,0,2
5009726,N,N,0,135000,-9887,-2474,1,0,1,0,2
5009727,N,N,0,135000,-9887,-2474,1,0,1,0,2
5009729,Y,N,0,292500,-13178,-1317,1,1,0,0,2
5009730,Y,N,0,292500,-13178,-1317,1,1,0,0,2
5009731,Y,N,0,292500,-13178,-1317,1,1,0,0,2
5009732,Y,N,0,270000,-19341,-7314,1,1,1,0,2
5009733,Y,N,0,270000,-19341,-7314,1,1,1,0,2
5009734,Y,N,0,270000,-19341,-7314,1,1,1,0,2
6153684,Y,N,0,270000,-19341,-7314,1,1,1,0,2
5009736,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009737,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009738,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009739,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009740,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009741,Y,N,0,99000,-14657,-4392,1,1,1,0,2
5009742,N,N,0,135000,-12328,-2474,1,1,1,0,2
5009743,N,N,0,135000,-12328,-2474,1,1,1,0,2
5009745,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009746,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009748,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009750,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009751,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009755,Y,N,0,315000,-13557,-586,1,1,1,0,2
5090754,Y,N,0,315000,-13557,-586,1,1,1,0,2
6153696,Y,N,0,315000,-13557,-586,1,1,1,0,2
5009757,Y,N,0,270000,-9087,-1682,1,0,0,0,1
5009758,Y,N,0,270000,-9087,-1682,1,0,0,0,1
5009759,Y,N,0,270000,-9087,-1682,1,0,0,0,1
5009760,Y,N,0,270000,-9087,-1682,1,0,0,0,1
5009761,Y,N,0,270000,-9087,-1682,1,0,0,0,1
6153697,Y,N,0,270000,-9087,-1682,1,0,0,0,1
5009762,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009764,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009765,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009766,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009767,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009768,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009773,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009774,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009775,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009777,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009779,N,N,0,135000,-14118,-3174,1,0,0,0,1
6153698,N,N,0,135000,-14118,-3174,1,0,0,0,1
5009783,Y,N,2,445500,-14906,-6826,1,1,0,0,4
5009784,Y,N,2,445500,-14906,-6826,1,1,0,0,4
5009785,N,N,0,198000,-22002,365243,1,0,1,0,1
5009788,N,N,0,198000,-22002,365243,1,0,1,0,1
5009789,N,N,0,198000,-22002,365243,1,0,1,0,1
5009790,N,N,0,198000,-22002,365243,1,0,1,0,1
5009791,N,N,0,198000,-22002,365243,1,0,1,0,1
5009792,N,N,0,198000,-22002,365243,1,0,1,0,1
5009794,N,N,0,198000,-22002,365243,1,0,1,0,1
5009796,N,N,0,198000,-22002,365243,1,0,1,0,1
5009797,N,N,0,198000,-22002,365243,1,0,1,0,1
5009798,N,N,0,198000,-22002,365243,1,0,1,0,1
6153701,N,N,0,198000,-22002,365243,1,0,1,0,1
5009799,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009800,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009801,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009802,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009803,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009804,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5090756,Y,N,0,382500,-15435,-3965,1,1,1,0,2
5009805,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009806,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009807,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009808,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009809,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009810,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009811,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009812,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009813,N,N,1,202500,-11813,-3266,1,1,1,0,3
5009814,N,N,1,202500,-11813,-3266,1,1,1,0,3
